time,HR,average HR
2023-02-28 08:04:24,67,68.58333333333333
2023-02-28 08:04:29,66,68.55833333333334
2023-02-28 08:04:34,65,68.54166666666667
2023-02-28 08:04:39,63,68.55
2023-02-28 08:04:44,64,68.59166666666667
2023-02-28 08:04:49,65,68.64166666666667
2023-02-28 08:04:54,66,68.69166666666666
2023-02-28 08:05:09,68,68.725
2023-02-28 08:05:14,70,68.75833333333334
2023-02-28 08:05:19,71,68.79166666666667
2023-02-28 08:05:24,72,68.84166666666667
2023-02-28 08:05:29,71,68.875
2023-02-28 08:05:44,71,68.86666666666666
2023-02-28 08:05:49,72,68.85833333333333
2023-02-28 08:05:54,71,68.84166666666667
2023-02-28 08:05:59,69,68.84166666666667
2023-02-28 08:06:04,68,68.88333333333334
2023-02-28 08:06:09,67,68.94166666666666
2023-02-28 08:06:14,65,69.00833333333334
2023-02-28 08:06:19,64,69.09166666666667
2023-02-28 08:06:24,63,69.18333333333334
2023-02-28 08:06:29,65,69.31666666666666
2023-02-28 08:06:34,66,69.45
2023-02-28 08:06:49,66,69.575
2023-02-28 08:06:59,68,69.675
2023-02-28 08:07:04,70,69.81666666666666
2023-02-28 08:07:09,71,69.99166666666666
2023-02-28 08:07:14,71,70.19166666666666
2023-02-28 08:07:19,72,70.425
2023-02-28 08:07:34,72,70.66666666666667
2023-02-28 08:07:39,71,70.925
2023-02-28 08:07:49,72,71.19166666666666
2023-02-28 08:07:59,73,71.48333333333333
2023-02-28 08:08:04,72,71.80833333333334
2023-02-28 08:08:10,72,72.15
2023-02-28 08:08:15,71,72.49166666666666
2023-02-28 08:08:20,70,72.80833333333334
2023-02-28 08:08:30,69,73.10833333333333
2023-02-28 08:08:35,68,73.43333333333334
2023-02-28 08:08:40,66,73.8
2023-02-28 08:08:45,65,74.16666666666667
2023-02-28 08:08:50,63,74.55833333333334
2023-02-28 08:09:05,64,74.99166666666666
2023-02-28 08:09:15,66,75.44166666666666
2023-02-28 08:09:20,67,75.9
2023-02-28 08:09:25,68,76.35
2023-02-28 08:09:35,69,76.75833333333334
2023-02-28 08:09:50,69,77.15
2023-02-28 08:10:05,69,77.51666666666667
2023-02-28 08:10:15,70,77.85833333333333
2023-02-28 08:10:20,71,78.175
2023-02-28 08:10:25,71,78.45833333333333
2023-02-28 08:10:30,70,78.71666666666667
2023-02-28 08:10:35,69,78.95
2023-02-28 08:10:40,66,79.19166666666666
2023-02-28 08:10:55,66,79.45
2023-02-28 08:11:10,67,79.74166666666666
2023-02-28 08:11:15,66,80.05833333333334
2023-02-28 08:11:25,65,80.40833333333333
2023-02-28 08:11:40,65,80.78333333333333
2023-02-28 08:11:55,66,81.175
2023-02-28 08:12:00,67,81.53333333333333
2023-02-28 08:12:15,69,81.875
2023-02-28 08:12:20,71,82.20833333333333
2023-02-28 08:12:25,72,82.58333333333333
2023-02-28 08:12:30,73,82.94166666666666
2023-02-28 08:12:35,72,83.3
2023-02-28 08:12:45,73,83.65833333333333
2023-02-28 08:13:00,73,83.98333333333333
2023-02-28 08:13:05,75,84.26666666666667
2023-02-28 08:13:10,74,84.525
2023-02-28 08:13:20,74,84.75
2023-02-28 08:13:35,75,84.96666666666667
2023-02-28 08:13:45,74,85.175
2023-02-28 08:13:55,75,85.35
2023-02-28 08:14:00,79,85.525
2023-02-28 08:14:05,80,85.7
2023-02-28 08:14:10,81,85.875
2023-02-28 08:14:25,81,86.06666666666666
2023-02-28 08:14:40,81,86.28333333333333
2023-02-28 08:14:50,85,86.51666666666667
2023-02-28 08:15:05,86,86.79166666666667
2023-02-28 08:15:15,86,87.06666666666666
2023-02-28 08:15:30,86,87.35
2023-02-28 08:15:45,87,87.64166666666667
2023-02-28 08:15:55,88,87.93333333333334
2023-02-28 08:16:00,90,88.21666666666667
2023-02-28 08:16:05,94,88.50833333333334
2023-02-28 08:16:10,96,88.80833333333334
2023-02-28 08:16:15,98,89.10833333333333
2023-02-28 08:16:20,102,89.41666666666667
2023-02-28 08:16:25,106,89.74166666666666
2023-02-28 08:16:30,109,90.04166666666667
2023-02-28 08:16:40,111,90.34166666666667
2023-02-28 08:16:55,111,90.66666666666667
2023-02-28 08:17:00,109,91.01666666666667
2023-02-28 08:17:05,106,91.375
2023-02-28 08:17:10,107,91.74166666666666
2023-02-28 08:17:15,108,92.10833333333333
2023-02-28 08:17:20,109,92.475
2023-02-28 08:17:25,113,92.85833333333333
2023-02-28 08:17:30,117,93.275
2023-02-28 08:17:35,118,93.74166666666666
2023-02-28 08:17:50,118,94.20833333333333
2023-02-28 08:17:55,117,94.65833333333333
2023-02-28 08:18:00,113,95.09166666666667
2023-02-28 08:18:05,111,95.51666666666667
2023-02-28 08:18:10,108,95.93333333333334
2023-02-28 08:18:15,106,96.35833333333333
2023-02-28 08:18:25,105,96.775
2023-02-28 08:18:30,104,97.19166666666666
2023-02-28 08:18:35,103,97.59166666666667
2023-02-28 08:18:40,101,97.94166666666666
2023-02-28 08:18:45,103,98.26666666666667
2023-02-28 08:18:50,104,98.59166666666667
2023-02-28 08:18:55,107,98.93333333333334
2023-02-28 08:19:00,109,99.25833333333334
2023-02-28 08:19:05,111,99.59166666666667
2023-02-28 08:19:10,112,99.94166666666666
2023-02-28 08:19:25,113,100.30833333333334
2023-02-28 08:19:35,110,100.68333333333334
2023-02-28 08:19:40,107,101.01666666666667
2023-02-28 08:19:45,105,101.31666666666666
2023-02-28 08:19:50,108,101.59166666666667
2023-02-28 08:19:55,107,101.86666666666666
2023-02-28 08:20:10,108,102.10833333333333
2023-02-28 08:20:25,109,102.35833333333333
2023-02-28 08:20:35,107,102.60833333333333
2023-02-28 08:20:40,104,102.85833333333333
2023-02-28 08:20:45,102,103.08333333333333
2023-02-28 08:20:50,99,103.28333333333333
2023-02-28 08:20:55,97,103.5
2023-02-28 08:21:00,96,103.7
2023-02-28 08:21:05,93,103.88333333333334
2023-02-28 08:21:10,92,104.08333333333333
2023-02-28 08:21:20,90,104.26666666666667
2023-02-28 08:21:25,89,104.40833333333333
2023-02-28 08:21:35,90,104.53333333333333
2023-02-28 08:21:45,91,104.65
2023-02-28 08:21:50,92,104.76666666666667
2023-02-28 08:21:55,96,104.89166666666667
2023-02-28 08:22:00,98,105.0
2023-02-28 08:22:05,100,105.11666666666666
2023-02-28 08:22:10,101,105.25833333333334
2023-02-28 08:22:15,103,105.45833333333333
2023-02-28 08:22:20,104,105.675
2023-02-28 08:22:25,106,105.89166666666667
2023-02-28 08:22:30,107,106.075
2023-02-28 08:22:35,108,106.19166666666666
2023-02-28 08:22:45,109,106.275
2023-02-28 08:22:50,110,106.325
2023-02-28 08:22:55,108,106.325
2023-02-28 08:23:05,109,106.28333333333333
2023-02-28 08:23:15,111,106.20833333333333
2023-02-28 08:23:20,114,106.08333333333333
2023-02-28 08:23:35,114,105.94166666666666
2023-02-28 08:23:45,114,105.8
2023-02-28 08:23:55,113,105.675
2023-02-28 08:24:00,112,105.53333333333333
2023-02-28 08:24:15,112,105.38333333333334
2023-02-28 08:24:20,115,105.21666666666667
2023-02-28 08:24:25,119,105.0
2023-02-28 08:24:30,120,104.725
2023-02-28 08:24:45,120,104.44166666666666
2023-02-28 08:24:50,119,104.15
2023-02-28 08:25:05,119,103.85833333333333
2023-02-28 08:25:06,119,103.6
2023-02-28 08:25:16,120,103.34166666666667
2023-02-28 08:25:31,119,103.11666666666666
2023-02-28 08:25:46,120,102.93333333333334
2023-02-28 08:25:51,119,102.78333333333333
2023-02-28 08:25:56,113,102.65
2023-02-28 08:26:01,109,102.53333333333333
2023-02-28 08:26:06,108,102.425
2023-02-28 08:26:11,107,102.29166666666667
2023-02-28 08:26:16,105,102.14166666666667
2023-02-28 08:26:31,107,102.0
2023-02-28 08:26:36,108,101.85
2023-02-28 08:26:41,109,101.675
2023-02-28 08:26:46,110,101.48333333333333
2023-02-28 08:26:51,106,101.275
2023-02-28 08:26:56,103,101.09166666666667
2023-02-28 08:27:11,102,100.90833333333333
2023-02-28 08:27:21,104,100.75
2023-02-28 08:27:31,101,100.59166666666667
2023-02-28 08:27:36,103,100.45
2023-02-28 08:27:41,102,100.31666666666666
2023-02-28 08:27:46,103,100.18333333333334
2023-02-28 08:27:56,100,100.05833333333334
2023-02-28 08:28:01,99,99.95
2023-02-28 08:28:06,100,99.86666666666666
2023-02-28 08:28:11,98,99.81666666666666
2023-02-28 08:28:16,97,99.775
2023-02-28 08:28:21,98,99.725
2023-02-28 08:28:26,97,99.68333333333334
2023-02-28 08:28:31,96,99.65833333333333
2023-02-28 08:28:46,95,99.64166666666667
2023-02-28 08:28:51,95,99.64166666666667
2023-02-28 08:28:56,95,99.64166666666667
2023-02-28 08:29:01,96,99.63333333333334
2023-02-28 08:29:06,98,99.60833333333333
2023-02-28 08:29:11,100,99.53333333333333
2023-02-28 08:29:16,103,99.43333333333334
2023-02-28 08:29:31,110,99.3
2023-02-28 08:29:36,113,99.18333333333334
2023-02-28 08:29:41,114,99.04166666666667
2023-02-28 08:29:46,112,98.9
2023-02-28 08:29:51,108,98.74166666666666
2023-02-28 08:29:56,106,98.59166666666667
2023-02-28 08:30:06,104,98.41666666666667
2023-02-28 08:30:16,102,98.20833333333333
2023-02-28 08:30:21,101,97.96666666666667
2023-02-28 08:30:26,100,97.75
2023-02-28 08:30:31,96,97.53333333333333
2023-02-28 08:30:36,94,97.3
2023-02-28 08:30:41,92,97.05833333333334
2023-02-28 08:30:51,91,96.825
2023-02-28 08:30:56,90,96.59166666666667
2023-02-28 08:31:11,90,96.375
2023-02-28 08:31:16,89,96.175
2023-02-28 08:31:21,87,95.98333333333333
2023-02-28 08:31:26,84,95.775
2023-02-28 08:31:41,84,95.54166666666667
2023-02-28 08:31:46,83,95.29166666666667
2023-02-28 08:31:51,82,95.04166666666667
2023-02-28 08:32:06,82,94.8
2023-02-28 08:32:16,80,94.55
2023-02-28 08:32:21,81,94.30833333333334
2023-02-28 08:32:31,84,94.05
2023-02-28 08:32:36,87,93.8
2023-02-28 08:32:41,88,93.53333333333333
2023-02-28 08:32:46,89,93.28333333333333
2023-02-28 08:32:51,88,93.09166666666667
2023-02-28 08:32:56,87,92.93333333333334
2023-02-28 08:33:01,86,92.775
2023-02-28 08:33:06,90,92.61666666666666
2023-02-28 08:33:11,91,92.48333333333333
2023-02-28 08:33:16,90,92.33333333333333
2023-02-28 08:33:21,89,92.175
2023-02-28 08:33:26,88,92.01666666666667
2023-02-28 08:33:41,88,91.84166666666667
2023-02-28 08:33:46,85,91.7
2023-02-28 08:33:56,86,91.58333333333333
2023-02-28 08:34:01,89,91.45833333333333
2023-02-28 08:34:06,90,91.30833333333334
2023-02-28 08:34:16,92,91.2
2023-02-28 08:34:22,93,91.075
2023-02-28 08:34:32,92,90.95
2023-02-28 08:34:37,91,90.80833333333334
2023-02-28 08:34:42,92,90.68333333333334
2023-02-28 08:34:47,93,90.55833333333334
2023-02-28 08:34:52,92,90.40833333333333
2023-02-28 08:34:57,90,90.28333333333333
2023-02-28 08:35:02,88,90.175
2023-02-28 08:35:07,89,90.06666666666666
2023-02-28 08:35:12,88,89.95833333333333
2023-02-28 08:35:17,89,89.85833333333333
2023-02-28 08:35:22,90,89.775
2023-02-28 08:35:27,90,89.725
2023-02-28 08:35:32,89,89.68333333333334
2023-02-28 08:35:42,87,89.625
2023-02-28 08:35:47,86,89.54166666666667
2023-02-28 08:35:52,84,89.44166666666666
2023-02-28 08:36:02,87,89.325
2023-02-28 08:36:07,86,89.15
2023-02-28 08:36:12,87,88.95833333333333
2023-02-28 08:36:27,87,88.775
2023-02-28 08:36:37,89,88.625
2023-02-28 08:36:42,87,88.50833333333334
2023-02-28 08:36:52,84,88.41666666666667
2023-02-28 08:36:57,81,88.325
2023-02-28 08:37:07,82,88.23333333333333
2023-02-28 08:37:17,83,88.14166666666667
2023-02-28 08:37:22,83,88.06666666666666
2023-02-28 08:37:27,85,88.03333333333333
2023-02-28 08:37:32,86,88.03333333333333
2023-02-28 08:37:47,86,88.05833333333334
2023-02-28 08:37:52,87,88.10833333333333
2023-02-28 08:37:57,88,88.175
2023-02-28 08:38:12,89,88.23333333333333
2023-02-28 08:38:17,90,88.28333333333333
2023-02-28 08:38:22,91,88.325
2023-02-28 08:38:27,90,88.41666666666667
2023-02-28 08:38:42,90,88.53333333333333
2023-02-28 08:38:57,90,88.65
2023-02-28 08:39:07,89,88.76666666666667
2023-02-28 08:39:17,90,88.90833333333333
2023-02-28 08:39:22,89,89.08333333333333
2023-02-28 08:39:37,89,89.24166666666666
2023-02-28 08:39:42,88,89.35833333333333
2023-02-28 08:39:47,89,89.45833333333333
2023-02-28 08:39:52,90,89.54166666666667
2023-02-28 08:40:07,90,89.60833333333333
2023-02-28 08:40:12,89,89.725
2023-02-28 08:40:17,88,89.89166666666667
2023-02-28 08:40:27,89,90.18333333333334
2023-02-28 08:40:37,89,90.53333333333333
2023-02-28 08:40:42,89,90.86666666666666
2023-02-28 08:40:47,90,91.18333333333334
2023-02-28 08:40:52,89,91.49166666666666
2023-02-28 08:40:58,89,91.8
2023-02-28 08:41:03,89,92.1
2023-02-28 08:41:08,87,92.41666666666667
2023-02-28 08:41:18,86,92.70833333333333
2023-02-28 08:41:28,88,92.95
2023-02-28 08:41:43,88,93.15
2023-02-28 08:41:58,87,93.3
2023-02-28 08:42:03,86,93.40833333333333
2023-02-28 08:42:08,85,93.45
2023-02-28 08:42:13,84,93.44166666666666
2023-02-28 08:42:18,82,93.41666666666667
2023-02-28 08:42:33,83,93.39166666666667
2023-02-28 08:42:48,84,93.46666666666667
2023-02-28 08:42:58,85,93.60833333333333
2023-02-28 08:43:03,84,93.75
2023-02-28 08:43:18,84,93.84166666666667
2023-02-28 08:43:23,85,93.925
2023-02-28 08:43:28,89,93.975
2023-02-28 08:43:33,90,94.0
2023-02-28 08:43:38,89,94.01666666666667
2023-02-28 08:43:43,88,94.05
2023-02-28 08:43:58,88,94.10833333333333
2023-02-28 08:44:03,89,94.18333333333334
2023-02-28 08:44:18,89,94.26666666666667
2023-02-28 08:44:33,90,94.30833333333334
2023-02-28 08:44:38,92,94.36666666666666
2023-02-28 08:44:43,94,94.40833333333333
2023-02-28 08:44:48,94,94.45833333333333
2023-02-28 08:44:53,95,94.5
2023-02-28 08:44:58,93,94.55833333333334
2023-02-28 08:45:03,91,94.64166666666667
2023-02-28 08:45:13,90,94.68333333333334
2023-02-28 08:45:23,91,94.65833333333333
2023-02-28 08:45:33,92,94.63333333333334
2023-02-28 08:45:38,94,94.61666666666666
2023-02-28 08:45:48,95,94.6
2023-02-28 08:45:53,97,94.6
2023-02-28 08:45:58,98,94.60833333333333
2023-02-28 08:46:03,97,94.61666666666666
2023-02-28 08:46:08,95,94.60833333333333
2023-02-28 08:46:13,92,94.58333333333333
2023-02-28 08:46:18,95,94.51666666666667
2023-02-28 08:46:23,98,94.43333333333334
2023-02-28 08:46:28,97,94.35833333333333
2023-02-28 08:46:33,96,94.275
2023-02-28 08:46:38,99,94.2
2023-02-28 08:46:48,101,94.13333333333334
2023-02-28 08:46:53,100,94.06666666666666
2023-02-28 08:47:08,98,94.025
2023-02-28 08:47:18,99,93.99166666666666
2023-02-28 08:47:28,98,93.975
2023-02-28 08:47:38,97,93.95833333333333
2023-02-28 08:47:43,102,93.94166666666666
2023-02-28 08:47:48,107,93.91666666666667
2023-02-28 08:47:53,121,93.9
2023-02-28 08:47:58,132,93.88333333333334
2023-02-28 08:48:08,131,93.85
2023-02-28 08:48:13,128,93.825
2023-02-28 08:48:18,126,93.79166666666667
2023-02-28 08:48:23,125,93.74166666666666
2023-02-28 08:48:28,124,93.69166666666666
2023-02-28 08:48:33,123,93.65
2023-02-28 08:48:38,121,93.625
2023-02-28 08:48:43,118,93.6
2023-02-28 08:48:48,114,93.58333333333333
2023-02-28 08:48:53,110,93.55
2023-02-28 08:48:58,106,93.50833333333334
2023-02-28 08:49:03,97,93.475
2023-02-28 08:49:08,90,93.44166666666666
2023-02-28 08:49:23,89,93.41666666666667
2023-02-28 08:49:28,90,93.40833333333333
2023-02-28 08:49:33,101,93.40833333333333
2023-02-28 08:49:38,107,93.39166666666667
2023-02-28 08:49:43,105,93.375
2023-02-28 08:49:48,100,93.35833333333333
2023-02-28 08:49:53,98,93.35833333333333
2023-02-28 08:49:58,95,93.36666666666666
2023-02-28 08:50:03,93,93.375
2023-02-28 08:50:08,92,93.36666666666666
2023-02-28 08:50:13,93,93.34166666666667
2023-02-28 08:50:18,94,93.31666666666666
2023-02-28 08:50:23,95,93.29166666666667
2023-02-28 08:50:33,94,93.26666666666667
2023-02-28 08:50:38,92,93.23333333333333
2023-02-28 08:50:48,93,93.2
2023-02-28 08:50:53,92,93.15
2023-02-28 08:51:03,93,93.08333333333333
2023-02-28 08:51:08,94,92.99166666666666
2023-02-28 08:51:23,94,92.9
2023-02-28 08:51:28,94,92.80833333333334
2023-02-28 08:51:33,86,92.725
2023-02-28 08:51:38,79,92.65
2023-02-28 08:51:43,80,92.59166666666667
2023-02-28 08:51:48,81,92.525
2023-02-28 08:51:53,83,92.45833333333333
2023-02-28 08:51:58,86,92.38333333333334
2023-02-28 08:52:03,87,92.30833333333334
2023-02-28 08:52:08,88,92.20833333333333
2023-02-28 08:52:23,87,92.1
2023-02-28 08:52:33,86,92.0
2023-02-28 08:52:38,82,91.89166666666667
2023-02-28 08:52:43,81,91.79166666666667
2023-02-28 08:52:58,81,91.65833333333333
2023-02-28 08:53:03,80,91.5
2023-02-28 08:53:18,81,91.36666666666666
2023-02-28 08:53:23,81,91.25
2023-02-28 08:53:28,82,91.10833333333333
2023-02-28 08:53:33,84,90.94166666666666
2023-02-28 08:53:38,85,90.775
2023-02-28 08:53:43,86,90.61666666666666
2023-02-28 08:53:48,87,90.44166666666666
2023-02-28 08:53:53,88,90.275
2023-02-28 08:54:03,87,90.10833333333333
2023-02-28 08:54:18,87,89.89166666666667
2023-02-28 08:54:23,86,89.64166666666667
2023-02-28 08:54:33,85,89.26666666666667
2023-02-28 08:54:43,86,88.79166666666667
2023-02-28 08:54:58,85,88.325
2023-02-28 08:55:03,84,87.875
2023-02-28 08:55:08,83,87.45
2023-02-28 08:55:13,84,87.04166666666667
2023-02-28 08:55:23,86,86.65
2023-02-28 08:55:28,84,86.29166666666667
2023-02-28 08:55:33,84,85.93333333333334
2023-02-28 08:55:48,84,85.58333333333333
2023-02-28 08:55:53,83,85.28333333333333
2023-02-28 08:56:08,83,85.025
2023-02-28 08:56:18,82,84.79166666666667
2023-02-28 08:56:33,82,84.65
2023-02-28 08:56:43,83,84.575
2023-02-28 08:56:48,82,84.5
2023-02-28 08:56:56,81,84.40833333333333
2023-02-28 08:57:01,82,84.21666666666667
2023-02-28 08:57:06,83,83.96666666666667
2023-02-28 08:57:11,84,83.73333333333333
2023-02-28 08:57:16,85,83.54166666666667
2023-02-28 08:57:21,86,83.36666666666666
2023-02-28 08:57:31,88,83.20833333333333
2023-02-28 08:57:46,87,83.06666666666666
2023-02-28 08:57:51,86,82.93333333333334
2023-02-28 08:57:56,85,82.80833333333334
2023-02-28 08:58:11,85,82.675
2023-02-28 08:58:16,85,82.53333333333333
2023-02-28 08:58:31,85,82.375
2023-02-28 08:58:36,84,82.23333333333333
2023-02-28 08:58:51,84,82.09166666666667
2023-02-28 08:58:56,83,81.95833333333333
2023-02-28 08:59:11,83,81.83333333333333
2023-02-28 08:59:21,84,81.68333333333334
2023-02-28 08:59:26,83,81.525
2023-02-28 08:59:36,82,81.36666666666666
2023-02-28 08:59:46,83,81.25833333333334
2023-02-28 08:59:56,83,81.20833333333333
2023-02-28 09:00:11,84,81.15
2023-02-28 09:00:16,85,81.08333333333333
2023-02-28 09:00:21,86,81.0
2023-02-28 09:00:31,85,80.89166666666667
2023-02-28 09:00:46,85,80.775
2023-02-28 09:00:51,85,80.66666666666667
2023-02-28 09:00:56,82,80.54166666666667
2023-02-28 09:01:01,80,80.41666666666667
2023-02-28 09:01:16,79,80.325
2023-02-28 09:01:31,79,80.25
2023-02-28 09:01:36,81,80.18333333333334
2023-02-28 09:01:51,82,80.13333333333334
2023-02-28 09:02:06,82,80.075
2023-02-28 09:02:21,81,80.0
2023-02-28 09:02:26,80,79.90833333333333
2023-02-28 09:02:31,79,79.8
2023-02-28 09:02:36,78,79.7
2023-02-28 09:02:51,78,79.60833333333333
2023-02-28 09:03:01,77,79.525
2023-02-28 09:03:06,76,79.425
2023-02-28 09:03:11,77,79.35
2023-02-28 09:03:26,76,79.3
2023-02-28 09:03:31,75,79.26666666666667
2023-02-28 09:03:41,75,79.25833333333334
2023-02-28 09:03:46,74,79.25
2023-02-28 09:03:51,75,79.25833333333334
2023-02-28 09:03:56,76,79.26666666666667
2023-02-28 09:04:01,77,79.275
2023-02-28 09:04:11,80,79.26666666666667
2023-02-28 09:04:21,78,79.225
2023-02-28 09:04:31,76,79.20833333333333
2023-02-28 09:04:36,78,79.2
2023-02-28 09:04:41,79,79.18333333333334
2023-02-28 09:04:46,78,79.15
2023-02-28 09:04:51,80,79.08333333333333
2023-02-28 09:04:56,81,79.00833333333334
2023-02-28 09:05:01,80,78.91666666666667
2023-02-28 09:05:06,79,78.8
2023-02-28 09:05:11,78,78.69166666666666
2023-02-28 09:05:16,77,78.60833333333333
2023-02-28 09:05:21,77,78.50833333333334
2023-02-28 09:05:36,77,78.38333333333334
2023-02-28 09:05:51,77,78.25833333333334
2023-02-28 09:05:56,76,78.125
2023-02-28 09:06:11,76,77.99166666666666
2023-02-28 09:06:16,76,77.85
2023-02-28 09:06:21,78,77.73333333333333
2023-02-28 09:06:36,78,77.60833333333333
2023-02-28 09:06:51,78,77.49166666666666
2023-02-28 09:06:56,75,77.39166666666667
2023-02-28 09:07:01,75,77.3
2023-02-28 09:07:06,76,77.21666666666667
2023-02-28 09:07:21,76,77.15
2023-02-28 09:07:36,78,77.1
2023-02-28 09:07:46,76,77.04166666666667
2023-02-28 09:07:56,75,76.99166666666666
2023-02-28 09:08:06,75,76.93333333333334
2023-02-28 09:08:11,73,76.88333333333334
2023-02-28 09:08:26,73,76.84166666666667
2023-02-28 09:08:31,73,76.79166666666667
2023-02-28 09:08:46,73,76.73333333333333
2023-02-28 09:09:01,73,76.675
2023-02-28 09:09:16,73,76.60833333333333
2023-02-28 09:09:26,73,76.54166666666667
